Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
Senior Lead- Java Support,PTC,2025-09-22,Pune,3-5 Years,"['cloud computing', 'java development', 'technical troubleshooting', 'sql proficiency', 'shell scripting', 'fundamentals', 'orchestration', 'information technology', 'docker', 'system administration', 'database', 'security', 'devops', 'linux', 'html', 'oracle', 'os', 'javascript', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-lead-java-support-ptc-pune-3-to-5-yrs-jobid-__SLASH__miGSZLTn4pzpSvf__PLUS__uAgZw==&bc=+&sequence=640,2025-10-14
Core JAVA Technical Lead,Sopra Steria,2025-09-22,Bengaluru,6-8 Years,"['java development', 'eclipse rcp', 'restful api', 'agile methodology', 'maven & jenkins', 'c', 'forms']",https://m.timesjobs.com/mobile/job-detail/core-java-technical-lead-sopra-steria-bengaluru-bangalore-6-to-8-yrs-jobid-t2zdUQEEkZ9zpSvf__PLUS__uAgZw==&bc=+&sequence=641,2025-10-14
Senior Software Engineer - Java,HIGHRADIUS,2025-09-22,Hyderabad,5-10 Years,"['java development', 'payment processing', 'financial regulations', 'microservices architecture', 'security best practices', 'storage', 'docker', 'database', 'mysql', 'api', 'problem solving', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-highradius-hyderabad-secunderabad-5-to-10-yrs-jobid-OLJWiyGUN6tzpSvf__PLUS__uAgZw==&bc=+&sequence=642,2025-10-14
Java Full Stack Developer,UBS,2025-09-22,Switzerland,5-9 Years,"['java programming', 'microservices architecture', 'devops practices', 'restful apis', 'agile methodologies', 'information technology', 'intellij', 'hibernate framework', 'sql', 'apache', 'teamcity', 'html', 'maven', 'spring boot', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-ubs-switzerland-pune-5-to-9-yrs-jobid-Cd7gOxJ92ENzpSvf__PLUS__uAgZw==&bc=+&sequence=628,2025-10-14
Senior Specialist Software Engineer (Java   Angular),NICE,2025-09-22,Pune,1-4 Years,"['java development', 'spring framework', 'frontend technologies', 'restful apis', 'cloud infrastructure', 'j2ee', 'data structures', 'big data', 'javascript', 'nosql', 'ooad', 'java programming', 'algorithms', 'hibernate', 'security', 'software engineer', 'ioc']",https://m.timesjobs.com/mobile/job-detail/senior-specialist-software-engineer-java-angular-nice-pune-1-to-4-yrs-jobid-wIFawuFUt6BzpSvf__PLUS__uAgZw==&bc=+&sequence=951,2025-10-14
Senior Software Engineer- JAVA (Full Stack),Clarivate,2025-09-22,Bengaluru,4-7 Years,"['java/jee development', 'angular framework', 'spring boot expertise', 'sql database management', 'css', 'senior software engineer', 'intellij', 'apache', 'j2ee', 'software engineering', 'html', 'linux shell scripting', 'oracle', 'maven', 'javascript', 'visual studio', 'eclipse', 'unix/linux', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-full-stack-clarivate-bengaluru-bangalore-4-to-7-yrs-jobid-8kv5Tz__SLASH__Ka0xzpSvf__PLUS__uAgZw==&bc=+&sequence=953,2025-10-14
Sr. Software Architect - Java Development,Bright Vision Technologies,2025-09-22,Chennai,1-4 Years,"['java development', 'software architecture', 'cloud platforms', 'agile methodologies', 'team leadership', 'software design', 'hibernate', 'docker', 'sql', 'spring', 'oop', 'security', 'database', 'git', 'devops', 'software engineering', 'jpa', 'data structures', 'nosql']",https://m.timesjobs.com/mobile/job-detail/sr-software-architect-java-development-bright-vision-technologies-chennai-1-to-4-yrs-jobid-URoEFFKT5hpzpSvf__PLUS__uAgZw==&bc=+&sequence=869,2025-10-14
JAVA Developer,HARMAN INTERNATIONAL,2025-09-22,Pune,4-7 Years,"['software development', 'api development', 'agile methodologies', 'cloud technologies', 'frontend frameworks', 'docker', 'sql', 'react.js', 'java', 'postgresql', 'python', 'github', 'software delivery', 'javascript', 'nosql', 'spring boot', 'node.js', 'openstack', 'software developer']",https://m.timesjobs.com/mobile/job-detail/java-developer-harman-international-pune-4-to-7-yrs-jobid-Nx__PLUS__BtbSs__SLASH__5dzpSvf__PLUS__uAgZw==&bc=+&sequence=65,2025-10-14
Senior Java Developer  - WB6363,Nisum,2025-09-22,Chile,7-10 Years,"['java development', 'spring framework', 'microservices architecture', 'unit testing', 'ci/cd pipeline', 'soa', 'information technology', 'apache', 'camel', 'xml', 'j2ee', 'software engineering', 'api', 'oracle', 'maven', 'nosql', 'soap', 'mockito', 'git', 'jpa', 'rest', 'svn', 'team player', 'gradle', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-wb6363-nisum-7-to-10-yrs-jobid-syO4BP8L7YRzpSvf__PLUS__uAgZw==&bc=+&sequence=792,2025-10-14
"SDET(Java,Selenium,Cucumber)Pune",Worldpay,2025-09-22,Pune,5-8 Years,"['test automation frameworks', 'java coding expertise', 'selenium web driver', 'ci tool proficiency', 'cucumber', 'test lead', 'test cases', 'software quality', 'security', 'jenkins', 'mobile', 'agile']",https://m.timesjobs.com/mobile/job-detail/sdet-java-selenium-cucumber-pune-worldpay-pune-5-to-8-yrs-jobid-YXMOpN3JV6dzpSvf__PLUS__uAgZw==&bc=+&sequence=862,2025-10-14
Lead - Core Java Application Engineer,FIDELITY INTERNATIONAL,2025-09-22,Gurgaon,8-11 Years,"['core java development', 'multithreading expertise', 'algorithm implementation', 'cloud best practices', 'algorithms', 'database', 'devops', 'software engineer', 'software delivery', 'machine learning', 'messaging', 'java programming']",https://m.timesjobs.com/mobile/job-detail/lead-core-java-application-engineer-fidelity-international-gurgaon-8-to-11-yrs-jobid-rmD0d2SBwxpzpSvf__PLUS__uAgZw==&bc=+&sequence=863,2025-10-14
Senior Java Full Stack Developer,institutional shareholder services,2025-09-22,Mumbai,3-6 Years,"['java development', 'sql optimization', 'angular architecture', 'technical leadership', 'software testing', 'security', 'git', 'web development', 'sql database']",https://m.timesjobs.com/mobile/job-detail/senior-java-full-stack-developer-institutional-shareholder-services-mumbai-3-to-6-yrs-jobid-BRYjU3bSThRzpSvf__PLUS__uAgZw==&bc=+&sequence=864,2025-10-14
Java Developer  - W6381,Nisum,2025-09-22,Chile,6-9 Years,"['java development', 'microservices architecture', 'spring framework', 'sql/nosql technologies', 'ci/cd pipeline', 'soa', 'information technology', 'apache', 'camel', 'xml', 'j2ee', 'software engineering', 'api', 'oracle', 'maven', 'soap', 'mockito', 'git', 'jpa', 'rest', 'svn', 'team player', 'gradle', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/java-developer-w6381-nisum-6-to-9-yrs-jobid-NoYeu7ObKNpzpSvf__PLUS__uAgZw==&bc=+&sequence=597,2025-10-14
"Senior Software Engineer - Java, AWS",NIELSEN,2025-09-22,Gurgaon,5-8 Years,"['microservices architecture', 'aws cloud services', 'java development', 'ci/cd processes', 'senior software engineer', 'storage', 'security', 'linux', 'hbase', 'junit', 'messaging', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-aws-nielsen-gurgaon-5-to-8-yrs-jobid-wUs9FgTIMb1zpSvf__PLUS__uAgZw==&bc=+&sequence=859,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Jaipur,5-10 Years,"['software development', 'microservices architecture', 'agile methodologies', 'database design', 'team leadership', 'orchestration', 'hibernate', 'spring', 'java', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-jaipur-5-to-10-yrs-jobid-sKfo1vESbqZzpSvf__PLUS__uAgZw==&bc=+&sequence=382,2025-10-14
Java Developer  - WB6364,Nisum,2025-09-22,Chile,5-8 Years,"['java development', 'spring framework', 'microservices architecture', 'sql/nosql technologies', 'testing frameworks', 'soa', 'information technology', 'mockito', 'git', 'j2ee', 'jpa', 'software engineering', 'api', 'rest', 'oracle', 'maven', 'svn', 'gradle', 'spring boot', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-developer-wb6364-nisum-5-to-8-yrs-jobid-mWbWYQD5hKZzpSvf__PLUS__uAgZw==&bc=+&sequence=594,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Pune,5-10 Years,"['java development', 'microservices architecture', 'team leadership', 'agile methodologies', 'database design', 'orchestration', 'hibernate', 'spring', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-pune-5-to-10-yrs-jobid-bamnKepfHWRzpSvf__PLUS__uAgZw==&bc=+&sequence=383,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Mumbai,5-10 Years,"['microservices development', 'agile methodologies', 'database management', 'orchestration', 'hibernate', 'spring', 'java', 'postgresql', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-mumbai-5-to-10-yrs-jobid-t96FGaEq4gVzpSvf__PLUS__uAgZw==&bc=+&sequence=384,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Delhi,5-10 Years,"['software engineering', 'microservices development', 'team leadership', 'agile methodologies', 'cloud technologies', 'orchestration', 'hibernate', 'spring', 'database', 'java', 'postgresql', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-delhi-noida-greater-noida-5-to-10-yrs-jobid-__PLUS__OSx41XasmJzpSvf__PLUS__uAgZw==&bc=+&sequence=385,2025-10-14
Java Developer,Fulcrum Digital,2025-09-22,Pune,5-6 Years,"['java development', 'spring framework', 'microservices architecture', 'test driven development', 'api integration', 'sql', 'security', 'git', 'debugging', 'jpa', 'mvc', 'spring boot', 'gateway']",https://m.timesjobs.com/mobile/job-detail/java-developer-fulcrum-digital-pune-5-to-6-yrs-jobid-dVDfA__SLASH__RUyq9zpSvf__PLUS__uAgZw==&bc=+&sequence=64,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Chennai,5-10 Years,"['software engineering agile development microservices development database management team leadership', 'orchestration', 'hibernate', 'spring', 'java', 'postgresql', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-chennai-5-to-10-yrs-jobid-8Ks__PLUS__eEi8A__SLASH__RzpSvf__PLUS__uAgZw==&bc=+&sequence=386,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Delhi,10-13 Years,"['software development', 'microservices architecture', 'agile environment', 'team leadership', 'database management', 'orchestration', 'hibernate', 'spring', 'java', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-delhi-noida-greater-noida-10-to-13-yrs-jobid-fCnyTwlBFD1zpSvf__PLUS__uAgZw==&bc=+&sequence=387,2025-10-14
Diveristy Java developer,SYNECHRON,2025-09-22,Bengaluru,4-10 Years,"['java programming expertise', 'agile software development', 'java se', 'cloud computing', 'gtp', 'oracle', 'software delivery']",https://m.timesjobs.com/mobile/job-detail/diveristy-java-developer-synechron-bengaluru-bangalore-4-to-10-yrs-jobid-ZLhj9itKUYhzpSvf__PLUS__uAgZw==&bc=+&sequence=276,2025-10-14
Senior Java Software Engineer,BlueOptima,2025-09-22,Mexico,7-10 Years,"['application development', 'java programming', 'sql optimization', 'team leadership', 'agile methodologies', 'senior software engineer', 'hibernate', 'docker', 'database', 'linux', 'j2ee', 'java ee', 'problem solving', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/senior-java-software-engineer-blueoptima-mexico-bengaluru-bangalore-gurgaon-7-to-10-yrs-jobid-jewblzfWz8xzpSvf__PLUS__uAgZw==&bc=+&sequence=584,2025-10-14
Sr Java Developer,Fulcrum Digital,2025-09-22,Pune,3-5 Years,"['java development', 'spring framework', 'test driven development', 'api implementation', 'sql', 'security', 'git', 'debugging', 'jpa', 'mvc', 'spring boot', 'gateway']",https://m.timesjobs.com/mobile/job-detail/sr-java-developer-fulcrum-digital-pune-3-to-5-yrs-jobid-UboPEPWZEzhzpSvf__PLUS__uAgZw==&bc=+&sequence=390,2025-10-14
Java - Developer,Valtech,2025-09-22,Gandhinagar,5-10 Years,"['java applications development microservice architecture design implementing design patterns web technologies expertise kubernetes deployments management', 'telematics', 'hibernate', 'security', 'mqtt', 'rest', 'software integration', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/java-developer-valtech-gandhinagar-5-to-10-yrs-jobid-MW9zmtsXkCBzpSvf__PLUS__uAgZw==&bc=+&sequence=187,2025-10-14
"Senior Software Engineer - Java, AWS",NIELSEN,2025-09-22,Bengaluru,5-8 Years,"['microservices architecture', 'cloud optimization', 'aws expertise', 'ci/cd processes', 'problem solving', 'senior software engineer', 'storage', 'security', 'java', 'linux', 'hbase', 'junit', 'messaging', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-aws-nielsen-bengaluru-bangalore-5-to-8-yrs-jobid-ORfQCGrqHgpzpSvf__PLUS__uAgZw==&bc=+&sequence=858,2025-10-14
Java Developer,Bright Vision Technologies,2025-09-22,Hyderabad,9-15 Years,"['java development', 'collaborative teamwork', 'problem solving', 'immigration', 'h1b', 'compensation']",https://m.timesjobs.com/mobile/job-detail/java-developer-bright-vision-technologies-hyderabad-secunderabad-9-to-15-yrs-jobid-oJcC4DIuJi5zpSvf__PLUS__uAgZw==&bc=+&sequence=60,2025-10-14
Java Developer,Bright Vision Technologies,2025-09-22,Hyderabad,3-5 Years,"['java development programming excellence team collaboration immigration support client interaction', 'java developer']",https://m.timesjobs.com/mobile/job-detail/java-developer-bright-vision-technologies-hyderabad-secunderabad-3-to-5-yrs-jobid-nWCNQF85XclzpSvf__PLUS__uAgZw==&bc=+&sequence=61,2025-10-14
Java Automation Engineer,Arivon Technologies,2025-09-22,Bengaluru,2-6 Years,"['rest', 'javascript', 'docker', 'react.js', 'security', 'java']",https://m.timesjobs.com/mobile/job-detail/java-automation-engineer-arivon-technologies-bengaluru-bangalore-2-to-6-yrs-jobid-n1gk11sfn__PLUS__pzpSvf__PLUS__uAgZw==&bc=+&sequence=411,2025-10-14
Software Engineer (Java   Kafka),NICE,2025-09-22,Pune,4-8 Years,"['java development', 'spring boot', 'microservices architecture', 'aws technologies', 'ci/cd pipelines', 'software design', 'sql', 'apache', 'git', 'iam', 'software professional', 'big data', 'github', 'team player', 'java developer', 'java programming']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-kafka-nice-pune-4-to-8-yrs-jobid-Ks5fcuJuaW9zpSvf__PLUS__uAgZw==&bc=+&sequence=675,2025-10-14
"Java Software Engineer, AVP",NatWest Group,2025-09-22,Chennai,5-8 Years,"['core java engineering', 'software design architecture', 'selenium web driver', 'devops methodology', 'agile practices', 'software engineer', 'software engineering', 'teamcity']",https://m.timesjobs.com/mobile/job-detail/java-software-engineer-avp-natwest-group-chennai-5-to-8-yrs-jobid-baLkupGgDjNzpSvf__PLUS__uAgZw==&bc=+&sequence=543,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Jaipur,5-10 Years,"['java development', 'microservices architecture', 'agile methodologies', 'database management', 'orchestration', 'hibernate', 'spring', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-jaipur-5-to-10-yrs-jobid-3reLl8Gi5J9zpSvf__PLUS__uAgZw==&bc=+&sequence=428,2025-10-14
"Java Developer (Java 1.8, Spring Boot & Microservices)",SYNECHRON,2025-09-22,Chennai,7-10 Years,"['java development', 'spring boot', 'microservices architecture', 'messaging systems', 'sql databases', 'information technology', 'software requirements', 'intellij idea', 'git', 'software engineering', 'mq', 'maven', 'java developer', 'nosql', 'eclipse', 'gradle']",https://m.timesjobs.com/mobile/job-detail/java-developer-java-1-8-spring-boot-microservices-synechron-chennai-7-to-10-yrs-jobid-rIeyUFH6ilRzpSvf__PLUS__uAgZw==&bc=+&sequence=519,2025-10-14
Java Lead Engineer,Bright Vision Technologies,2025-09-22,Jaipur,5-10 Years,"['java development', 'microservices architecture', 'agile methodologies', 'database management', 'team leadership', 'orchestration', 'hibernate', 'spring', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-jaipur-5-to-10-yrs-jobid-3hIBJZzXet9zpSvf__PLUS__uAgZw==&bc=+&sequence=430,2025-10-14
Hiring For Java Kafka Azure,krazy mantra hr solutions,2025-09-22,Chennai,3-5 Years,"['java development', 'spring boot', 'microservices architecture', 'azure cosmos db', 'kafka messaging', 'j2ee', 'jdbc', 'docker']",https://m.timesjobs.com/mobile/job-detail/hiring-for-java-kafka-azure-krazy-mantra-hr-solutions-chennai-bengaluru-bangalore-pune-hyderabad-secunderabad-3-to-5-yrs-jobid-wxsP6oU1nzRzpSvf__PLUS__uAgZw==&bc=+&sequence=729,2025-10-14
Senior Software Engineer-Java,Clarivate,2025-09-22,Bengaluru,4-7 Years,"['java development', 'spring framework', 'angular framework', 'sql server', 'unit testing', 'css', 'senior software engineer', 'hibernate', 'docker', 'git', 'devops', 'linux', 'html', 'oracle', 'svn', 'javascript', 'web technologies']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-clarivate-bengaluru-bangalore-4-to-7-yrs-jobid-X__PLUS__6yYIyGfqBzpSvf__PLUS__uAgZw==&bc=+&sequence=540,2025-10-14
Sr. Software Architect - Java Development,Bright Vision Technologies,2025-09-22,Visakhapatnam,1-4 Years,"['java development', 'software architecture', 'cloud platforms', 'agile methodologies', 'code reviews', 'software design', 'hibernate', 'docker', 'sql', 'spring', 'oop', 'security', 'database', 'git', 'devops', 'software engineering', 'jpa', 'data structures', 'nosql']",https://m.timesjobs.com/mobile/job-detail/sr-software-architect-java-development-bright-vision-technologies-visakhapatnam-1-to-4-yrs-jobid-MelSxsQlVttzpSvf__PLUS__uAgZw==&bc=+&sequence=902,2025-10-14
Senior Lead Software Engineer-Java,Clarivate,2025-09-22,Belgium,5-9 Years,"['java development', 'springboot applications', 'object oriented programming', 'software development principles', 'version control systems', 'hibernate', 'git', 'linux', 'software engineer', 'mongodb', 'svn']",https://m.timesjobs.com/mobile/job-detail/senior-lead-software-engineer-java-clarivate-belgium-null-hyderabad-secunderabad-5-to-9-yrs-jobid-lTtDSvLcnchzpSvf__PLUS__uAgZw==&bc=+&sequence=901,2025-10-14
